vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
house_117_2nd_70,C001116,Clyde,R,GA,house,117,H R 6968,Suspending Energy Imports from Russia Act,2022-03-09,Yea,Nay,member_prior baseline: 64/151 Yea (42.4%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718418+00:00,freshman,25
senate_113_1_160,C001071,Corker (R-TN),R,TN,senate,113,To strengthen border security and enforcement.,Motion to Invoke Cloture on Leahy Amdt. No. 1183 As Modified,2013-06-24,Yea,Nay,member_prior baseline: 204/411 Yea (49.6%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718438+00:00,veteran,25
house_115_1st_692,D000627,Demings,D,FL,house,115,H R 1,Tax Cuts and Jobs Act,2017-12-19,Nay,Nay,member_prior baseline: 73/148 Yea (49.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718459+00:00,freshman,25
house_116_1st_134,L000570,Lujan (D-NM),D,NM,house,116,H R 7,Paycheck Fairness Act,2019-03-27,Yea,Yea,member_prior baseline: 827/1328 Yea (62.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718478+00:00,veteran,25
house_116_1st_46,C001063,Cuellar,D,TX,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,member_prior baseline: 1390/1580 Yea (88.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718498+00:00,veteran,25
house_114_1st_544,C001063,Cuellar,D,TX,house,114,H R 538,Native American Energy Act,2015-10-08,Yea,Yea,member_prior baseline: 986/1123 Yea (87.8%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718518+00:00,veteran,25
house_119_1st_145,M001208,McBath,D,GA,house,119,H R 1,One Big Beautiful Act,2025-05-22,Nay,Yea,member_prior baseline: 630/788 Yea (79.9%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718537+00:00,veteran,25
house_116_1st_612,L000563,Lipinski,D,IL,house,116,H R 3537,Veteran Entrepreneurship Training Act,2019-11-13,Yea,Yea,member_prior baseline: 1240/1604 Yea (77.3%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718557+00:00,veteran,25
house_112_1st_815,F000449,Fortenberry,R,NE,house,112,H R 674,To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities,2011-10-27,Yea,Yea,member_prior baseline: 484/628 Yea (77.1%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718577+00:00,veteran,25
senate_112_2_87,L000174,Leahy (D-VT),D,VT,senate,112,A bill to reauthorize the Violence Against Women Act of 1994.,S. 1925 as Amended,2012-04-26,Yea,Yea,member_prior baseline: 334/365 Yea (91.5%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718596+00:00,veteran,25
house_117_2nd_503,M001163,Matsui,D,CA,house,117,H R 7946,Veteran Service Recognition Act,2022-12-06,Yea,Yea,member_prior baseline: 1512/2044 Yea (74.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718616+00:00,veteran,25
senate_114_1_260,I000024,Inhofe (R-OK),R,OK,senate,114,"An act to authorize funds for Federal-aid highways, highway safety programs, and",H.R. 22 As Amended,2015-07-30,Yea,Nay,member_prior baseline: 198/623 Yea (31.8%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718635+00:00,veteran,25
house_117_2nd_145,B001309,Burchett,R,TN,house,117,H R 7691,"Additional Ukraine Supplemental Appropriations Act, 2022",2022-05-10,Nay,Nay,member_prior baseline: 148/356 Yea (41.6%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718655+00:00,veteran,25
senate_116_1_49,K000393,Kennedy (R-LA),R,LA,senate,116,A joint resolution relating to a national emergency declared by the President on,H.J. Res. 46,2019-03-14,Nay,Yea,member_prior baseline: 205/223 Yea (91.9%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718675+00:00,veteran,25
house_119_2nd_65,J000288,Johnson (GA),D,GA,house,119,H J RES 72,"Relating to a national emergency by the President on February 1, 2025",2026-02-11,Yea,Yea,member_prior baseline: 1617/2409 Yea (67.1%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718695+00:00,veteran,25
house_118_1st_124,H001058,Huizenga,R,MI,house,118,H J RES 30,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to “Prudence and Loyalty in Selecting Plan Investments and Exercising Shareholder Rights”",2023-02-28,Yea,Yea,member_prior baseline: 1257/1506 Yea (83.5%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718715+00:00,veteran,25
house_115_1st_23,T000470,Tipton,R,CO,house,115,H R 26,Regulations from the Executive in Need of Scrutiny Act of 2017,2017-01-05,Yea,Yea,member_prior baseline: 692/713 Yea (97.1%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718734+00:00,veteran,25
house_116_2nd_86,C001053,Cole,R,OK,house,116,H R 6074,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",2020-03-04,Yea,Yea,member_prior baseline: 1433/1700 Yea (84.3%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718754+00:00,veteran,25
senate_116_1_398,C001098,Cruz (R-TX),R,TX,senate,116,An original bill to authorize appropriations for fiscal year 2020 for military a,Motion to Invoke Cloture: Conference Report to Accompany S. 1790,2019-12-16,Yea,Yea,member_prior baseline: 419/681 Yea (61.5%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718775+00:00,veteran,25
house_115_1st_307,R000576,Ruppersberger,D,MD,house,115,S 1094,Department of Veterans Affairs Accountability and Whistleblower Protection Act,2017-06-13,Yea,Yea,member_prior baseline: 965/1297 Yea (74.4%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718794+00:00,veteran,25
senate_119_1_535,K000377,Kelly (D-AZ),D,AZ,senate,119,"A bill making continuing appropriations and extensions for fiscal year 2026, and","Upon Reconsideration, H.R. 5371",2025-09-30,Nay,Yea,member_prior baseline: 582/747 Yea (77.9%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718814+00:00,veteran,25
house_117_2nd_128,S001213,Steil,R,WI,house,117,H R 7372,Protecting Semiconductor Supply Chain Materials from Authoritarians Act,2022-04-27,Yea,Yea,member_prior baseline: 192/354 Yea (54.2%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718834+00:00,veteran,25
house_116_1st_214,B001282,Barr,R,KY,house,116,H R 987,MORE Health Education Act,2019-05-16,Nay,Yea,member_prior baseline: 825/859 Yea (96.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718853+00:00,veteran,25
senate_116_2_66,L000174,Leahy (D-VT),D,VT,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6074,2020-03-05,Yea,Yea,member_prior baseline: 861/1166 Yea (73.8%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718873+00:00,veteran,25
senate_112_2_196,G000359,Graham (R-SC),R,SC,senate,112,"A bill to provide limitations on United States assistance, and for other purpose",S. 3576,2012-09-22,Nay,Nay,member_prior baseline: 173/358 Yea (48.3%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.718893+00:00,veteran,25
senate_114_2_151,M001111,Murray (D-WA),D,WA,senate,114,A bill making appropriations for the Legislative Branch for the fiscal year endi,H.R. 5325 As Amended,2016-09-28,Yea,Yea,member_prior baseline: 663/738 Yea (89.8%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718913+00:00,veteran,25
senate_114_2_4,C001070,Casey (D-PA),D,PA,senate,114,A bill to require that supplemental certifications and background investigations,Motion to Invoke Cloture on the Motion to Proceed to H.R. 4038,2016-01-20,Nay,Yea,member_prior baseline: 637/685 Yea (93.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718933+00:00,veteran,25
house_118_1st_199,C001129,Collins,R,GA,house,118,H R 2811,"Limit, Save, Grow Act",2023-04-26,Yea,Yea,member_prior baseline: 26/27 Yea (96.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718953+00:00,freshman,25
house_116_1st_408,P000523,Price (NC),D,NC,house,116,H R 3055,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",2019-06-25,Yea,Yea,member_prior baseline: 1119/1648 Yea (67.9%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718973+00:00,veteran,25
house_116_1st_46,G000592,Golden (ME),D,ME,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,member_prior baseline: 19/19 Yea (100.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.718993+00:00,freshman,19
senate_113_2_250,M000639,Menendez (D-NJ),D,NJ,senate,113,A bill making emergency supplemental appropriations for the fiscal year ending S,Motion to Invoke Cloture on the Motion to Proceed to S. 2648,2014-07-30,Yea,Yea,member_prior baseline: 536/567 Yea (94.5%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719012+00:00,veteran,25
house_116_1st_39,D000628,Dunn (FL),R,FL,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Nay,Yea,member_prior baseline: 305/312 Yea (97.8%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719032+00:00,veteran,25
house_114_2nd_399,S001192,Stewart,R,UT,house,114,S 524,Comprehensive Addiction and Recovery Act of 2016,2016-07-08,Yea,Yea,member_prior baseline: 435/444 Yea (98.0%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719052+00:00,veteran,25
house_116_2nd_238,G000377,Granger,R,TX,house,116,H R 6395,William M. (Mac) Thornberry National Defense Authorization Act,2020-12-08,Yea,Yea,member_prior baseline: 1309/1606 Yea (81.5%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719071+00:00,veteran,25
senate_116_1_10,S000320,Shelby (R-AL),R,AL,senate,116,Of a perfecting nature.,Motion to Invoke Cloture on the Schumer Amdt. No. 6,2019-01-24,Nay,Yea,member_prior baseline: 533/955 Yea (55.8%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719091+00:00,veteran,25
house_116_2nd_182,D000631,Dean (PA),D,PA,house,116,H R 8015,Delivering for America Act,2020-08-22,Yea,Yea,member_prior baseline: 159/160 Yea (99.4%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719111+00:00,freshman,25
house_118_2nd_247,R000609,Rutherford,R,FL,house,118,H R 8580,"Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2025",2024-06-05,Yea,Yea,member_prior baseline: 701/920 Yea (76.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719130+00:00,veteran,25
senate_112_2_248,C000174,Carper (D-DE),D,DE,senate,112,An act making appropriations for disaster relief for the fiscal year ending Sept,H.R. 1 as Amended,2012-12-28,Yea,Yea,member_prior baseline: 380/395 Yea (96.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719150+00:00,veteran,25
house_116_1st_23,C001103,Carter (GA),R,GA,house,116,H R 267,"Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes",2019-01-10,Nay,Yea,member_prior baseline: 539/550 Yea (98.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719171+00:00,veteran,25
house_119_1st_145,M001163,Matsui,D,CA,house,119,H R 1,One Big Beautiful Act,2025-05-22,Nay,Yea,member_prior baseline: 1661/2365 Yea (70.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719190+00:00,veteran,25
house_115_1st_307,R000609,Rutherford,R,FL,house,115,S 1094,Department of Veterans Affairs Accountability and Whistleblower Protection Act,2017-06-13,Yea,Yea,member_prior baseline: 75/75 Yea (100.0%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719210+00:00,freshman,25
senate_112_2_230,S000148,Schumer (D-NY),D,NY,senate,112,In the nature of a substitute.,Motion to Invoke Cloture on the Reid Amdt. No. 3395,2012-12-21,Yea,Yea,member_prior baseline: 373/394 Yea (94.7%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719230+00:00,veteran,25
house_116_2nd_182,S001207,Sherrill,D,NJ,house,116,H R 8015,Delivering for America Act,2020-08-22,Yea,Yea,member_prior baseline: 161/161 Yea (100.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719249+00:00,freshman,25
senate_119_1_556,D000618,Daines (R-MT),R,MT,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,H. J. Res. 105,2025-10-08,Yea,Yea,member_prior baseline: 1136/1629 Yea (69.7%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719269+00:00,veteran,25
house_117_2nd_245,C001108,Comer,R,KY,house,117,H R 7910,Protecting Our Kids Act,2022-06-08,Nay,Yea,member_prior baseline: 516/713 Yea (72.4%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719289+00:00,veteran,25
senate_116_1_9,D000563,Durbin (D-IL),D,IL,senate,116,Of a perfecting nature.,Motion Invoke Cloture on the Shelby Amdt. No. 5,2019-01-24,Nay,Yea,member_prior baseline: 747/955 Yea (78.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719308+00:00,veteran,25
senate_116_1_261,T000464,Tester (D-MT),D,MT,senate,116,"A bill to amend the Balanced Budget and Emergency Deficit Control Act of 1985, t",Motion to Invoke Cloture: H.R. 3877,2019-08-01,Nay,Yea,member_prior baseline: 829/1075 Yea (77.1%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719328+00:00,veteran,25
house_119_2nd_95,S001183,Schweikert,R,AZ,house,119,H J RES 139,Proposing an amendment to the Constitution of the United States requiring a balanced budget for the Federal Government,2026-03-18,Yea,Yea,member_prior baseline: 1593/1915 Yea (83.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719347+00:00,veteran,25
senate_113_2_248,C001035,Collins (R-ME),R,ME,senate,113,"A bill to provide an extension of Federal-aid highway, highway safety, motor car","H.R. 5021, as Amended",2014-07-29,Yea,Yea,member_prior baseline: 464/572 Yea (81.1%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719367+00:00,veteran,25
senate_118_1_98,W000802,Whitehouse (D-RI),D,RI,senate,118,A joint resolution providing for congressional disapproval under chapter 8 of ti,S. J. Res. 11,2023-04-26,Nay,Yea,member_prior baseline: 1240/1595 Yea (77.7%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719387+00:00,veteran,25
house_116_1st_118,P000608,Peters,D,CA,house,116,H R 1,For the People Act,2019-03-08,Yea,Yea,member_prior baseline: 581/837 Yea (69.4%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719406+00:00,veteran,25
house_117_1st_77,M001208,McBath,D,GA,house,117,H R 1446,Enhanced Background Checks Act of 2021,2021-03-11,Yea,Yea,member_prior baseline: 195/196 Yea (99.5%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719426+00:00,veteran,25
house_114_1st_219,J000292,Johnson (OH),R,OH,house,114,H R 1732,Regulatory Integrity Protection Act,2015-05-12,Yea,Yea,member_prior baseline: 516/528 Yea (97.7%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719446+00:00,veteran,25
senate_114_1_144,S001197,Sasse (R-NE),R,NE,senate,114,A bill to amend title XVIII of the Social Security Act to repeal the Medicare su,H.R. 2,2015-04-14,Nay,Yea,member_prior baseline: 15/17 Yea (88.2%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719466+00:00,freshman,17
house_114_1st_489,B001260,Buchanan,R,FL,house,114,H R 1994,VA Accountability Act,2015-07-29,Yea,Yea,member_prior baseline: 920/1079 Yea (85.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719485+00:00,veteran,25
senate_115_2_124,C001098,Cruz (R-TX),R,TX,senate,115,In the nature of a substitute.,"Motion to Invoke Cloture on Amdt. No. 2282, As Modified, to H.R. 5515",2018-06-14,Yea,Nay,member_prior baseline: 223/451 Yea (49.4%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719505+00:00,veteran,25
house_112_2nd_460,M001165,McCarthy,R,CA,house,112,H R 6079,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010,2012-07-11,Yea,Yea,member_prior baseline: 501/721 Yea (69.5%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719525+00:00,veteran,25
senate_114_1_68,C001056,Cornyn (R-TX),R,TX,senate,114,A bill to approve the Keystone XL Pipeline.,"Shall the Bill S.1 Pass, Over the Objections of the President",2015-03-04,Yea,Nay,member_prior baseline: 222/604 Yea (36.8%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719544+00:00,veteran,25
house_116_1st_31,J000288,Johnson (GA),D,GA,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,member_prior baseline: 1005/1546 Yea (65.0%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719564+00:00,veteran,25
senate_113_2_250,C000542,Coats (R-IN),R,IN,senate,113,A bill making emergency supplemental appropriations for the fiscal year ending S,Motion to Invoke Cloture on the Motion to Proceed to S. 2648,2014-07-30,Nay,Nay,member_prior baseline: 89/265 Yea (33.6%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719583+00:00,veteran,25
house_117_1st_385,C001120,Crenshaw,R,TX,house,117,H R 5376,Build Back Better Act,2021-11-19,Nay,Yea,member_prior baseline: 154/293 Yea (52.6%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719603+00:00,veteran,25
senate_114_1_214,I000055,Isakson (R-GA),R,GA,senate,114,An act to authorize appropriations for fiscal year 2016 for military activities ,Motion to Invoke Cloture on H.R. 1735,2015-06-17,Yea,Nay,member_prior baseline: 296/633 Yea (46.8%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719623+00:00,veteran,25
house_117_2nd_362,T000486,Torres (NY),D,NY,house,117,H R 8297,Ensuring Access to Abortion Act,2022-07-15,Yea,Yea,member_prior baseline: 237/239 Yea (99.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719642+00:00,freshman,25
senate_115_2_62,H001046,Heinrich (D-NM),D,NM,senate,115,A bill to amend the State Department Basic Authorities Act of 1956 to include se,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1625,2018-03-23,Yea,Yea,member_prior baseline: 726/951 Yea (76.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719662+00:00,veteran,25
senate_113_2_62,B000711,Boxer (D-CA),D,CA,senate,113,A bill to provide for additional enhancements of the sexual assault prevention a,S. 1917,2014-03-10,Yea,Yea,member_prior baseline: 428/461 Yea (92.8%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719681+00:00,veteran,25
senate_115_1_175,C001056,Cornyn (R-TX),R,TX,senate,115,A bill to provide congressional review and to counter aggression by the Governme,H.R. 3364,2017-07-27,Yea,Yea,member_prior baseline: 394/783 Yea (50.3%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719702+00:00,veteran,25
senate_116_2_76,C001047,Capito (R-WV),R,WV,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6201,2020-03-18,Yea,Yea,member_prior baseline: 1414/1570 Yea (90.1%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719722+00:00,veteran,25
senate_119_1_618,C001075,Cassidy (R-LA),R,LA,senate,119,"A bill making continuing appropriations and extensions for fiscal year 2026, and","H.R. 5371, As Amended",2025-11-10,Yea,Yea,member_prior baseline: 1555/2069 Yea (75.2%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719741+00:00,veteran,25
senate_116_2_66,M001176,Merkley (D-OR),D,OR,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6074,2020-03-05,Yea,Yea,member_prior baseline: 613/1007 Yea (60.9%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719761+00:00,veteran,25
house_116_1st_184,N000189,Newhouse,R,WA,house,116,H R 9,Climate Action Now Act,2019-05-02,Nay,Yea,member_prior baseline: 567/590 Yea (96.1%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719781+00:00,veteran,25
house_115_1st_606,E000179,Engel,D,NY,house,115,H R 3922,Community Health and Medical Professionals Improve Our Nation Act of 2017,2017-11-03,Nay,Yea,member_prior baseline: 880/1301 Yea (67.6%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719800+00:00,veteran,25
house_116_1st_672,L000559,Langevin,D,RI,house,116,S 1790,National Defense Authorization Act for Fiscal Year 2020,2019-12-11,Yea,Yea,member_prior baseline: 1182/1678 Yea (70.4%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719820+00:00,veteran,25
house_114_2nd_187,S001196,Stefanik,R,NY,house,114,H R 5046,Comprehensive Opioid Abuse Reduction Act of 2016,2016-05-12,Yea,Yea,member_prior baseline: 183/187 Yea (97.9%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719839+00:00,freshman,25
house_115_1st_184,N000179,Napolitano,D,CA,house,115,H R 372,Competitive Health Insurance Reform Act of 2017,2017-03-22,Yea,Yea,member_prior baseline: 845/1270 Yea (66.5%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719859+00:00,veteran,25
senate_116_2_137,C001047,Capito (R-WV),R,WV,senate,116,In the nature of a substitute.,"Motion to Invoke Cloture: Inhofe Amdt. No. 2301, As Amended, to S. 4049",2020-07-22,Yea,Yea,member_prior baseline: 1436/1593 Yea (90.1%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719879+00:00,veteran,25
house_114_2nd_187,M001159,Rodgers (WA),R,WA,house,114,H R 5046,Comprehensive Opioid Abuse Reduction Act of 2016,2016-05-12,Yea,Yea,member_prior baseline: 952/1146 Yea (83.1%) across this member's prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:40.719898+00:00,veteran,25
house_116_1st_51,P000605,Perry,R,PA,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-24,Nay,Yea,member_prior baseline: 753/818 Yea (92.1%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719918+00:00,veteran,25
house_119_1st_298,S001196,Stefanik,R,NY,house,119,H R 5214,District of Columbia Cash Bail Reform Act,2025-11-19,Yea,Yea,member_prior baseline: 1192/1382 Yea (86.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719937+00:00,veteran,25
house_112_1st_677,K000378,Kinzinger,R,IL,house,112,S 627,Budget Control Act of 2011,2011-07-29,Yea,Yea,member_prior baseline: 61/64 Yea (95.3%) across this member's prior votes,0,0,,,contested,,,,2026-08-17T09:45:40.719957+00:00,freshman,25
