vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
house_119_2nd_87,S001213,Steil,R,WI,house,119,H R 7744,"Department of Homeland Security Appropriations Act, 2026",2026-03-05,Yea,Yea,always_yea baseline: 925581/1231690 Yea (75.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951197+00:00,veteran,25
house_117_2nd_70,C001116,Clyde,R,GA,house,117,H R 6968,Suspending Energy Imports from Russia Act,2022-03-09,Yea,Yea,always_yea baseline: 721944/938374 Yea (76.9%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951217+00:00,freshman,25
senate_113_1_160,C001071,Corker (R-TN),R,TN,senate,113,To strengthen border security and enforcement.,Motion to Invoke Cloture on Leahy Amdt. No. 1183 As Modified,2013-06-24,Yea,Yea,always_yea baseline: 307677/386097 Yea (79.7%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951238+00:00,veteran,25
house_115_1st_692,D000627,Demings,D,FL,house,115,H R 1,Tax Cuts and Jobs Act,2017-12-19,Nay,Yea,always_yea baseline: 524680/677684 Yea (77.4%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951258+00:00,freshman,25
house_116_1st_134,L000570,Lujan (D-NM),D,NM,house,116,H R 7,Paycheck Fairness Act,2019-03-27,Yea,Yea,always_yea baseline: 598008/770224 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951278+00:00,veteran,25
house_116_1st_46,C001063,Cuellar,D,TX,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,always_yea baseline: 586828/756222 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951298+00:00,veteran,25
house_114_1st_544,C001063,Cuellar,D,TX,house,114,H R 538,Native American Energy Act,2015-10-08,Yea,Yea,always_yea baseline: 418557/535998 Yea (78.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951319+00:00,veteran,25
house_119_1st_145,M001208,McBath,D,GA,house,119,H R 1,One Big Beautiful Act,2025-05-22,Nay,Yea,always_yea baseline: 891595/1176111 Yea (75.8%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951339+00:00,veteran,25
house_116_1st_612,L000563,Lipinski,D,IL,house,116,H R 3537,Veteran Entrepreneurship Training Act,2019-11-13,Yea,Yea,always_yea baseline: 626059/810215 Yea (77.3%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951359+00:00,veteran,25
house_112_1st_815,F000449,Fortenberry,R,NE,house,112,H R 674,To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities,2011-10-27,Yea,Yea,always_yea baseline: 241105/300817 Yea (80.2%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951379+00:00,veteran,25
senate_112_2_87,L000174,Leahy (D-VT),D,VT,senate,112,A bill to reauthorize the Violence Against Women Act of 1994.,S. 1925 as Amended,2012-04-26,Yea,Yea,always_yea baseline: 264823/331333 Yea (79.9%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951399+00:00,veteran,25
house_117_2nd_503,M001163,Matsui,D,CA,house,117,H R 7946,Veteran Service Recognition Act,2022-12-06,Yea,Yea,always_yea baseline: 774669/1006075 Yea (77.0%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951420+00:00,veteran,25
senate_114_1_260,I000024,Inhofe (R-OK),R,OK,senate,114,"An act to authorize funds for Federal-aid highways, highway safety programs, and",H.R. 22 As Amended,2015-07-30,Yea,Yea,always_yea baseline: 413440/528729 Yea (78.2%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951440+00:00,veteran,25
house_117_2nd_145,B001309,Burchett,R,TN,house,117,H R 7691,"Additional Ukraine Supplemental Appropriations Act, 2022",2022-05-10,Nay,Yea,always_yea baseline: 732175/951712 Yea (76.9%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951460+00:00,veteran,25
senate_116_1_49,K000393,Kennedy (R-LA),R,LA,senate,116,A joint resolution relating to a national emergency declared by the President on,H.J. Res. 46,2019-03-14,Nay,Yea,always_yea baseline: 596975/769021 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951481+00:00,veteran,25
house_119_2nd_65,J000288,Johnson (GA),D,GA,house,119,H J RES 72,"Relating to a national emergency by the President on February 1, 2025",2026-02-11,Yea,Yea,always_yea baseline: 922874/1227267 Yea (75.2%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951501+00:00,veteran,25
house_118_1st_124,H001058,Huizenga,R,MI,house,118,H J RES 30,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to “Prudence and Loyalty in Selecting Plan Investments and Exercising Shareholder Rights”",2023-02-28,Yea,Yea,always_yea baseline: 788186/1024425 Yea (76.9%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951521+00:00,veteran,25
house_115_1st_23,T000470,Tipton,R,CO,house,115,H R 26,Regulations from the Executive in Need of Scrutiny Act of 2017,2017-01-05,Yea,Yea,always_yea baseline: 470398/605074 Yea (77.7%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951541+00:00,veteran,25
house_116_2nd_86,C001053,Cole,R,OK,house,116,H R 6074,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",2020-03-04,Yea,Yea,always_yea baseline: 639673/828267 Yea (77.2%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951561+00:00,veteran,25
senate_116_1_398,C001098,Cruz (R-TX),R,TX,senate,116,An original bill to authorize appropriations for fiscal year 2020 for military a,Motion to Invoke Cloture: Conference Report to Accompany S. 1790,2019-12-16,Yea,Yea,always_yea baseline: 632635/818489 Yea (77.3%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951581+00:00,veteran,25
house_115_1st_307,R000576,Ruppersberger,D,MD,house,115,S 1094,Department of Veterans Affairs Accountability and Whistleblower Protection Act,2017-06-13,Yea,Yea,always_yea baseline: 498656/642832 Yea (77.6%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951601+00:00,veteran,25
senate_119_1_535,K000377,Kelly (D-AZ),D,AZ,senate,119,"A bill making continuing appropriations and extensions for fiscal year 2026, and","Upon Reconsideration, H.R. 5371",2025-09-30,Nay,Yea,always_yea baseline: 906647/1200826 Yea (75.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951621+00:00,veteran,25
house_117_2nd_128,S001213,Steil,R,WI,house,117,H R 7372,Protecting Semiconductor Supply Chain Materials from Authoritarians Act,2022-04-27,Yea,Yea,always_yea baseline: 729821/949014 Yea (76.9%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951641+00:00,veteran,25
house_116_1st_214,B001282,Barr,R,KY,house,116,H R 987,MORE Health Education Act,2019-05-16,Nay,Yea,always_yea baseline: 605022/779893 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951660+00:00,veteran,25
senate_116_2_66,L000174,Leahy (D-VT),D,VT,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6074,2020-03-05,Yea,Yea,always_yea baseline: 640318/829085 Yea (77.2%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951680+00:00,veteran,25
senate_112_2_196,G000359,Graham (R-SC),R,SC,senate,112,"A bill to provide limitations on United States assistance, and for other purpose",S. 3576,2012-09-22,Nay,Yea,always_yea baseline: 278861/351154 Yea (79.4%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951700+00:00,veteran,25
senate_114_2_151,M001111,Murray (D-WA),D,WA,senate,114,A bill making appropriations for the Legislative Branch for the fiscal year endi,H.R. 5325 As Amended,2016-09-28,Yea,Yea,always_yea baseline: 464444/597988 Yea (77.7%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951720+00:00,veteran,25
senate_114_2_4,C001070,Casey (D-PA),D,PA,senate,114,A bill to require that supplemental certifications and background investigations,Motion to Invoke Cloture on the Motion to Proceed to H.R. 4038,2016-01-20,Nay,Yea,always_yea baseline: 429513/551682 Yea (77.9%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951740+00:00,veteran,25
house_118_1st_199,C001129,Collins,R,GA,house,118,H R 2811,"Limit, Save, Grow Act",2023-04-26,Yea,Yea,always_yea baseline: 793617/1032418 Yea (76.9%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951760+00:00,freshman,25
house_116_1st_408,P000523,Price (NC),D,NC,house,116,H R 3055,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",2019-06-25,Yea,Yea,always_yea baseline: 610297/786997 Yea (77.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951780+00:00,veteran,25
house_116_1st_46,G000592,Golden (ME),D,ME,house,116,H J RES 28,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-23,Yea,Yea,always_yea baseline: 586828/756222 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951800+00:00,freshman,19
senate_113_2_250,M000639,Menendez (D-NJ),D,NJ,senate,113,A bill making emergency supplemental appropriations for the fiscal year ending S,Motion to Invoke Cloture on the Motion to Proceed to S. 2648,2014-07-30,Yea,Yea,always_yea baseline: 364791/464717 Yea (78.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951819+00:00,veteran,25
house_116_1st_39,D000628,Dunn (FL),R,FL,house,116,H R 268,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",2019-01-16,Nay,Yea,always_yea baseline: 584601/753682 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951840+00:00,veteran,25
house_114_2nd_399,S001192,Stewart,R,UT,house,114,S 524,Comprehensive Addiction and Recovery Act of 2016,2016-07-08,Yea,Yea,always_yea baseline: 453426/583271 Yea (77.7%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951860+00:00,veteran,25
house_116_2nd_238,G000377,Granger,R,TX,house,116,H R 6395,William M. (Mac) Thornberry National Defense Authorization Act,2020-12-08,Yea,Yea,always_yea baseline: 654001/849049 Yea (77.0%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.951881+00:00,veteran,25
senate_116_1_10,S000320,Shelby (R-AL),R,AL,senate,116,Of a perfecting nature.,Motion to Invoke Cloture on the Schumer Amdt. No. 6,2019-01-24,Nay,Yea,always_yea baseline: 587572/757557 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951902+00:00,veteran,25
house_116_2nd_182,D000631,Dean (PA),D,PA,house,116,H R 8015,Delivering for America Act,2020-08-22,Yea,Yea,always_yea baseline: 647622/840149 Yea (77.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951921+00:00,freshman,25
house_118_2nd_247,R000609,Rutherford,R,FL,house,118,H R 8580,"Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2025",2024-06-05,Yea,Yea,always_yea baseline: 841217/1104849 Yea (76.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951941+00:00,veteran,25
senate_112_2_248,C000174,Carper (D-DE),D,DE,senate,112,An act making appropriations for disaster relief for the fiscal year ending Sept,H.R. 1 as Amended,2012-12-28,Yea,Yea,always_yea baseline: 285694/359056 Yea (79.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951961+00:00,veteran,25
house_116_1st_23,C001103,Carter (GA),R,GA,house,116,H R 267,"Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes",2019-01-10,Nay,Yea,always_yea baseline: 581988/750330 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.951981+00:00,veteran,25
house_119_1st_145,M001163,Matsui,D,CA,house,119,H R 1,One Big Beautiful Act,2025-05-22,Nay,Yea,always_yea baseline: 891595/1176111 Yea (75.8%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952000+00:00,veteran,25
house_115_1st_307,R000609,Rutherford,R,FL,house,115,S 1094,Department of Veterans Affairs Accountability and Whistleblower Protection Act,2017-06-13,Yea,Yea,always_yea baseline: 498656/642832 Yea (77.6%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952020+00:00,freshman,25
senate_112_2_230,S000148,Schumer (D-NY),D,NY,senate,112,In the nature of a substitute.,Motion to Invoke Cloture on the Reid Amdt. No. 3395,2012-12-21,Yea,Yea,always_yea baseline: 285530/358868 Yea (79.6%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952040+00:00,veteran,25
house_116_2nd_182,S001207,Sherrill,D,NJ,house,116,H R 8015,Delivering for America Act,2020-08-22,Yea,Yea,always_yea baseline: 647622/840149 Yea (77.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952060+00:00,freshman,25
senate_119_1_556,D000618,Daines (R-MT),R,MT,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,H. J. Res. 105,2025-10-08,Yea,Yea,always_yea baseline: 907006/1201513 Yea (75.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952080+00:00,veteran,25
house_117_2nd_245,C001108,Comer,R,KY,house,117,H R 7910,Protecting Our Kids Act,2022-06-08,Nay,Yea,always_yea baseline: 747514/969936 Yea (77.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952100+00:00,veteran,25
senate_116_1_9,D000563,Durbin (D-IL),D,IL,senate,116,Of a perfecting nature.,Motion Invoke Cloture on the Shelby Amdt. No. 5,2019-01-24,Nay,Yea,always_yea baseline: 587522/757460 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952120+00:00,veteran,25
senate_116_1_261,T000464,Tester (D-MT),D,MT,senate,116,"A bill to amend the Balanced Budget and Emergency Deficit Control Act of 1985, t",Motion to Invoke Cloture: H.R. 3877,2019-08-01,Nay,Yea,always_yea baseline: 617195/797355 Yea (77.4%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952140+00:00,veteran,25
house_119_2nd_95,S001183,Schweikert,R,AZ,house,119,H J RES 139,Proposing an amendment to the Constitution of the United States requiring a balanced budget for the Federal Government,2026-03-18,Yea,Yea,always_yea baseline: 926523/1232985 Yea (75.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952159+00:00,veteran,25
senate_113_2_248,C001035,Collins (R-ME),R,ME,senate,113,"A bill to provide an extension of Federal-aid highway, highway safety, motor car","H.R. 5021, as Amended",2014-07-29,Yea,Yea,always_yea baseline: 364658/464524 Yea (78.5%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952179+00:00,veteran,25
senate_118_1_98,W000802,Whitehouse (D-RI),D,RI,senate,118,A joint resolution providing for congressional disapproval under chapter 8 of ti,S. J. Res. 11,2023-04-26,Nay,Yea,always_yea baseline: 794243/1033270 Yea (76.9%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952199+00:00,veteran,25
house_116_1st_118,P000608,Peters,D,CA,house,116,H R 1,For the People Act,2019-03-08,Yea,Yea,always_yea baseline: 596142/767794 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952219+00:00,veteran,25
house_117_1st_77,M001208,McBath,D,GA,house,117,H R 1446,Enhanced Background Checks Act of 2021,2021-03-11,Yea,Yea,always_yea baseline: 662500/860444 Yea (77.0%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952238+00:00,veteran,25
house_114_1st_219,J000292,Johnson (OH),R,OH,house,114,H R 1732,Regulatory Integrity Protection Act,2015-05-12,Yea,Yea,always_yea baseline: 399675/509974 Yea (78.4%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952258+00:00,veteran,25
senate_114_1_144,S001197,Sasse (R-NE),R,NE,senate,114,A bill to amend title XVIII of the Social Security Act to repeal the Medicare su,H.R. 2,2015-04-14,Nay,Yea,always_yea baseline: 395590/504340 Yea (78.4%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952278+00:00,freshman,17
house_114_1st_489,B001260,Buchanan,R,FL,house,114,H R 1994,VA Accountability Act,2015-07-29,Yea,Yea,always_yea baseline: 412734/527784 Yea (78.2%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952298+00:00,veteran,25
senate_115_2_124,C001098,Cruz (R-TX),R,TX,senate,115,In the nature of a substitute.,"Motion to Invoke Cloture on Amdt. No. 2282, As Modified, to H.R. 5515",2018-06-14,Yea,Yea,always_yea baseline: 550089/711563 Yea (77.3%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952318+00:00,veteran,25
house_112_2nd_460,M001165,McCarthy,R,CA,house,112,H R 6079,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010,2012-07-11,Yea,Yea,always_yea baseline: 272033/340871 Yea (79.8%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952338+00:00,veteran,25
senate_114_1_68,C001056,Cornyn (R-TX),R,TX,senate,114,A bill to approve the Keystone XL Pipeline.,"Shall the Bill S.1 Pass, Over the Objections of the President",2015-03-04,Yea,Yea,always_yea baseline: 391625/499218 Yea (78.4%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952358+00:00,veteran,25
house_116_1st_31,J000288,Johnson (GA),D,GA,house,116,H J RES 27,"Making further continuing appropriations for fiscal year 2019, and for other purposes",2019-01-15,Yea,Yea,always_yea baseline: 583940/752834 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952377+00:00,veteran,25
senate_113_2_250,C000542,Coats (R-IN),R,IN,senate,113,A bill making emergency supplemental appropriations for the fiscal year ending S,Motion to Invoke Cloture on the Motion to Proceed to S. 2648,2014-07-30,Nay,Yea,always_yea baseline: 364791/464717 Yea (78.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952397+00:00,veteran,25
house_117_1st_385,C001120,Crenshaw,R,TX,house,117,H R 5376,Build Back Better Act,2021-11-19,Nay,Yea,always_yea baseline: 704905/916246 Yea (76.9%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952417+00:00,veteran,25
senate_114_1_214,I000055,Isakson (R-GA),R,GA,senate,114,An act to authorize appropriations for fiscal year 2016 for military activities ,Motion to Invoke Cloture on H.R. 1735,2015-06-17,Yea,Yea,always_yea baseline: 406755/519629 Yea (78.3%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952436+00:00,veteran,25
house_117_2nd_362,T000486,Torres (NY),D,NY,house,117,H R 8297,Ensuring Access to Abortion Act,2022-07-15,Yea,Yea,always_yea baseline: 757170/982109 Yea (77.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952456+00:00,freshman,25
senate_115_2_62,H001046,Heinrich (D-NM),D,NM,senate,115,A bill to amend the State Department Basic Authorities Act of 1956 to include se,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1625,2018-03-23,Yea,Yea,always_yea baseline: 538008/695804 Yea (77.3%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952476+00:00,veteran,25
senate_113_2_62,B000711,Boxer (D-CA),D,CA,senate,113,A bill to provide for additional enhancements of the sexual assault prevention a,S. 1917,2014-03-10,Yea,Yea,always_yea baseline: 343416/435167 Yea (78.9%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952495+00:00,veteran,25
senate_115_1_175,C001056,Cornyn (R-TX),R,TX,senate,115,A bill to provide congressional review and to counter aggression by the Governme,H.R. 3364,2017-07-27,Yea,Yea,always_yea baseline: 506805/653857 Yea (77.5%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952516+00:00,veteran,25
senate_116_2_76,C001047,Capito (R-WV),R,WV,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6201,2020-03-18,Yea,Yea,always_yea baseline: 641500/830789 Yea (77.2%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952536+00:00,veteran,25
senate_119_1_618,C001075,Cassidy (R-LA),R,LA,senate,119,"A bill making continuing appropriations and extensions for fiscal year 2026, and","H.R. 5371, As Amended",2025-11-10,Yea,Yea,always_yea baseline: 908102/1203468 Yea (75.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952555+00:00,veteran,25
senate_116_2_66,M001176,Merkley (D-OR),D,OR,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6074,2020-03-05,Yea,Yea,always_yea baseline: 640318/829085 Yea (77.2%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952575+00:00,veteran,25
house_116_1st_184,N000189,Newhouse,R,WA,house,116,H R 9,Climate Action Now Act,2019-05-02,Nay,Yea,always_yea baseline: 602157/775833 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952595+00:00,veteran,25
house_115_1st_606,E000179,Engel,D,NY,house,115,H R 3922,Community Health and Medical Professionals Improve Our Nation Act of 2017,2017-11-03,Nay,Yea,always_yea baseline: 515964/665639 Yea (77.5%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952615+00:00,veteran,25
house_116_1st_672,L000559,Langevin,D,RI,house,116,S 1790,National Defense Authorization Act for Fiscal Year 2020,2019-12-11,Yea,Yea,always_yea baseline: 631477/816841 Yea (77.3%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952635+00:00,veteran,25
house_114_2nd_187,S001196,Stefanik,R,NY,house,114,H R 5046,Comprehensive Opioid Abuse Reduction Act of 2016,2016-05-12,Yea,Yea,always_yea baseline: 444779/570893 Yea (77.9%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952655+00:00,freshman,25
house_115_1st_184,N000179,Napolitano,D,CA,house,115,H R 372,Competitive Health Insurance Reform Act of 2017,2017-03-22,Yea,Yea,always_yea baseline: 486649/627829 Yea (77.5%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952675+00:00,veteran,25
senate_116_2_137,C001047,Capito (R-WV),R,WV,senate,116,In the nature of a substitute.,"Motion to Invoke Cloture: Inhofe Amdt. No. 2301, As Amended, to S. 4049",2020-07-22,Yea,Yea,always_yea baseline: 645566/837062 Yea (77.1%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952694+00:00,veteran,25
house_114_2nd_187,M001159,Rodgers (WA),R,WA,house,114,H R 5046,Comprehensive Opioid Abuse Reduction Act of 2016,2016-05-12,Yea,Yea,always_yea baseline: 444779/570893 Yea (77.9%) across all prior votes,0,0,,,unanimous,,,,2026-08-17T09:45:39.952714+00:00,veteran,25
house_116_1st_51,P000605,Perry,R,PA,house,116,H J RES 31,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes",2019-01-24,Nay,Yea,always_yea baseline: 587291/757049 Yea (77.6%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952734+00:00,veteran,25
house_119_1st_298,S001196,Stefanik,R,NY,house,119,H R 5214,District of Columbia Cash Bail Reform Act,2025-11-19,Yea,Yea,always_yea baseline: 909703/1205780 Yea (75.4%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952754+00:00,veteran,25
house_112_1st_677,K000378,Kinzinger,R,IL,house,112,S 627,Budget Control Act of 2011,2011-07-29,Yea,Yea,always_yea baseline: 230149/287203 Yea (80.1%) across all prior votes,0,0,,,contested,,,,2026-08-17T09:45:39.952774+00:00,freshman,25
