vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
senate_117_2_97,C001070,Casey (D-PA),D,PA,senate,117,A bill to provide for a coordinated Federal research initiative to ensure contin,Motion to Invoke Cloture Re: Motion to Proceed to H.R. 4521,2022-03-21,Yea,Yea,party_prior baseline: 9599/9850 Yea (97.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315220+00:00,veteran,25
house_112_2nd_138,W000791,Walden,R,OR,house,112,H R 3309,To amend the Communications Act of 1934 to provide for greater transparency and efficiency in the procedures followed by the Federal Communications Commission,2012-03-27,Yea,Yea,party_prior baseline: 32567/34712 Yea (93.8%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315241+00:00,veteran,25
senate_116_1_398,S001203,Smith (D-MN),D,MN,senate,116,An original bill to authorize appropriations for fiscal year 2020 for military a,Motion to Invoke Cloture: Conference Report to Accompany S. 1790,2019-12-16,Yea,Nay,party_prior baseline: 3906/7995 Yea (48.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315262+00:00,veteran,25
senate_119_1_239,M000133,Markey (D-MA),D,MA,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,H.J. Res. 60,2025-05-08,Nay,Nay,party_prior baseline: 650/3519 Yea (18.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315282+00:00,veteran,25
house_114_2nd_42,W000813,Walorski,R,IN,house,114,H R 1644,Supporting Transparent Regulatory and Environmental Actions in Mining (STREAM) Act,2016-01-12,Yea,Yea,party_prior baseline: 32583/34143 Yea (95.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315303+00:00,veteran,25
house_113_1st_572,C001062,Conaway,R,TX,house,113,H R 2922,To extend the authority of the Supreme Court Police to protect court officials away from the Supreme Court grounds,2013-11-12,Yea,Yea,party_prior baseline: 25821/26919 Yea (95.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315323+00:00,veteran,25
house_114_1st_568,C001078,Connolly,D,VA,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Nay,Nay,party_prior baseline: 9717/20922 Yea (46.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315343+00:00,veteran,25
house_116_1st_71,B001286,Bustos,D,IL,house,116,H R 507,Put Trafficking Victims First Act of 2019,2019-02-07,Yea,Yea,party_prior baseline: 7046/7054 Yea (99.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315363+00:00,veteran,25
house_111_1st_115,B001243,Blackburn (R-TN),R,TN,house,111,H R 842,R. Jess Brown United States Courthouse,2009-03-10,Yea,Nay,party_prior baseline: 1677/3745 Yea (44.8%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315382+00:00,veteran,25
house_118_2nd_499,M001157,McCaul,R,TX,house,118,H R 9716,Increasing Baseline Updates Act,2024-12-11,Yea,Yea,party_prior baseline: 42185/45112 Yea (93.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315403+00:00,veteran,25
senate_110_2_215,M000355,McConnell (R-KY),R,KY,senate,110,A bill to amend the Internal Revenue Code of 1986 to provide alternative minimum,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 7005.,2008-12-11,Nay,Yea,party_prior baseline: 4736/7796 Yea (60.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315422+00:00,veteran,25
house_110_1st_119,W000437,Wicker (R-MS),R,MS,house,110,H R 995,To amend Public Law 106-348 to extend the authorization for establishing a memorial in the District of Columbia to honor veterans who served in the Armed Forces,2007-03-05,Yea,Yea,party_prior baseline: 3284/4433 Yea (74.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315443+00:00,veteran,23
house_110_1st_911,L000480,Lowey,D,NY,house,110,H J RES 52,"Making continuing appropriations for the fiscal year 2008, and for other purposes.",2007-09-26,Yea,Yea,party_prior baseline: 28280/29005 Yea (97.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315462+00:00,veteran,25
senate_116_2_76,C001070,Casey (D-PA),D,PA,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6201,2020-03-18,Yea,Yea,party_prior baseline: 4855/9611 Yea (50.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315484+00:00,veteran,25
house_111_1st_826,F000455,Fudge,D,OH,house,111,H R 2996,"Department of Interior and Related Agencies Appropriations, 2010",2009-10-29,Yea,Yea,party_prior baseline: 33170/34101 Yea (97.3%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315503+00:00,veteran,25
house_118_2nd_151,M001184,Massie,R,KY,house,118,H R 8035,"Ukraine Security Supplemental Appropriations Act, 2024",2024-04-20,Nay,Yea,party_prior baseline: 25093/27057 Yea (92.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315523+00:00,veteran,25
house_116_1st_58,H001072,Hill (AR),R,AR,house,116,H R 769,Counterterrorism Advisory Board Act,2019-01-29,Yea,Yea,party_prior baseline: 2579/4737 Yea (54.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315544+00:00,veteran,25
house_118_2nd_137,P000608,Peters,D,CA,house,118,H R 6046,Standing Against Houthi Aggression Act,2024-04-17,Nay,Nay,party_prior baseline: 9080/24806 Yea (36.6%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315564+00:00,veteran,25
house_116_2nd_50,H001081,Hayes,D,CT,house,116,H R 2474,Protecting the Right to Organize Act,2020-02-06,Yea,Yea,party_prior baseline: 30531/30856 Yea (98.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315585+00:00,freshman,25
house_116_1st_89,S001187,Stivers,R,OH,house,116,H R 276,Recognizing Achievement in Classified School Employees Act,2019-02-25,Yea,Yea,party_prior baseline: 4155/6836 Yea (60.8%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315605+00:00,veteran,25
house_119_1st_191,M001226,Menendez,D,NJ,house,119,H R 1709,Understanding Cybersecurity of Mobile Networks Act,2025-07-14,Yea,Yea,party_prior baseline: 9371/18375 Yea (51.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315624+00:00,veteran,25
house_118_1st_507,I000058,Ivey,D,MD,house,118,H R 4368,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",2023-09-28,Nay,Nay,party_prior baseline: 4502/13542 Yea (33.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-21T09:38:49.315644+00:00,freshman,25
