vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
house_114_1st_35,B001243,Blackburn (R-TN),R,TN,house,114,H R 240,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",2015-01-14,Yea,Yea,party_prior baseline: 2105/2150 Yea (97.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332290+00:00,veteran,25
house_112_1st_264,B000755,Brady,R,TX,house,112,H R 1217,To repeal the Prevention and Public Health Fund,2011-04-13,Yea,Yea,party_prior baseline: 6486/6819 Yea (95.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332311+00:00,veteran,25
house_114_1st_505,H001067,Hudson,R,NC,house,114,H R 3134,Defund Planned Parenthood Act of 2015,2015-09-18,Yea,Yea,party_prior baseline: 22650/23808 Yea (95.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332331+00:00,veteran,25
house_113_2nd_354,B000755,Brady,R,TX,house,113,H R 3301,North American Energy Infrastructure Act,2014-06-24,Yea,Yea,party_prior baseline: 41216/42894 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332351+00:00,veteran,25
senate_111_2_272,G000359,Graham (R-SC),R,SC,senate,111,A bill to amend the Internal Revenue Code of 1986 to extend the funding and expe,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to Senate Amdt. with Amdt. No. 4753,2010-12-13,Yea,Nay,party_prior baseline: 1810/4968 Yea (36.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332371+00:00,veteran,25
house_114_2nd_519,B001257,Bilirakis,R,FL,house,114,H R 5620,VA Accountability First and Appeals Modernization Act,2016-09-14,Yea,Yea,party_prior baseline: 51664/53862 Yea (95.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332392+00:00,veteran,25
house_114_1st_14,J000292,Johnson (OH),R,OH,house,114,H R 30,Save American Workers Act of 2015,2015-01-08,Yea,Yea,party_prior baseline: 919/964 Yea (95.3%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332412+00:00,veteran,25
senate_111_2_272,B000944,Brown (D-OH),D,OH,senate,111,A bill to amend the Internal Revenue Code of 1986 to extend the funding and expe,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to Senate Amdt. with Amdt. No. 4753,2010-12-13,Nay,Yea,party_prior baseline: 6871/7106 Yea (96.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332433+00:00,veteran,25
house_112_1st_154,B000755,Brady,R,TX,house,112,H J RES 44,Making further continuing appropriations for fiscal year 2011,2011-03-01,Yea,Yea,party_prior baseline: 1600/1659 Yea (96.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332453+00:00,veteran,25
house_114_1st_494,M001165,McCarthy,R,CA,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Yea,Yea,party_prior baseline: 22167/23076 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332473+00:00,veteran,25
house_114_1st_494,C001103,Carter (GA),R,GA,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Yea,Yea,party_prior baseline: 22167/23076 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332493+00:00,freshman,25
house_113_2nd_23,Y000064,Young (R-IN),R,IN,house,113,H R 3362,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,2014-01-16,Yea,Yea,party_prior baseline: 30617/31777 Yea (96.3%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332513+00:00,veteran,25
house_113_1st_23,P000601,Palazzo,R,MS,house,113,H R 152,"Making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes",2013-01-15,Yea,Yea,party_prior baseline: 383/450 Yea (85.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332534+00:00,veteran,25
house_114_1st_215,J000295,Joyce (OH),R,OH,house,114,H R 2028,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes",2015-05-01,Yea,Yea,party_prior baseline: 12587/13057 Yea (96.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332554+00:00,veteran,25
house_113_2nd_23,R000575,Rogers (AL),R,AL,house,113,H R 3362,To amend the Patient Protection and Affordable Care Act to require transparency in the operation of American Health Benefit Exchanges,2014-01-16,Yea,Yea,party_prior baseline: 30617/31777 Yea (96.3%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332574+00:00,veteran,25
house_113_2nd_211,B000755,Brady,R,TX,house,113,H R 4438,American Research and Competitiveness Act of 2014,2014-05-09,Yea,Yea,party_prior baseline: 38042/39579 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332594+00:00,veteran,25
house_112_1st_298,W000798,Walberg,R,MI,house,112,H R 1230,Restarting American Offshore Leasing Now Act,2011-05-05,Yea,Yea,party_prior baseline: 7821/8217 Yea (95.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332614+00:00,veteran,25
house_114_1st_568,C001051,Carter (TX),R,TX,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Yea,Yea,party_prior baseline: 26678/27882 Yea (95.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332634+00:00,veteran,25
house_112_1st_912,O000168,Olson,R,TX,house,112,H R 1633,"To establish a temporary prohibition against revising any national ambient air quality standard applicable to coarse particulate matter, to limit Federal regulation of nuisance dust in areas in which such dust is regulated under State, tribal, or local law, and for other purposes",2011-12-08,Yea,Yea,party_prior baseline: 24173/25693 Yea (94.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332654+00:00,veteran,25
house_113_1st_447,D000618,Daines (R-MT),R,MT,house,113,H R 2009,Keep the IRS Off Your Health Care Act of 2013,2013-08-02,Yea,Yea,party_prior baseline: 15794/16791 Yea (94.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332674+00:00,freshman,25
house_112_1st_154,T000470,Tipton,R,CO,house,112,H J RES 44,Making further continuing appropriations for fiscal year 2011,2011-03-01,Yea,Yea,party_prior baseline: 1600/1659 Yea (96.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332694+00:00,freshman,7
house_114_2nd_416,W000815,Wenstrup,R,OH,house,114,H R 4768,Separation of Powers Restoration Act,2016-07-12,Yea,Yea,party_prior baseline: 48844/51003 Yea (95.8%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332715+00:00,veteran,25
house_112_2nd_603,R000395,Rogers (KY),R,KY,house,112,H R 3409,"To limit the authority of the Secretary of the Interior to issue regulations before December 31, 2013, under the Surface Mining Control and Reclamation Act of 1977",2012-09-21,Yea,Yea,party_prior baseline: 44148/47354 Yea (93.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332735+00:00,veteran,25
house_112_2nd_147,C000059,Calvert,R,CA,house,112,H R 4281,"To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund pending enactment of a multiyear law reauthorizing such programs",2012-03-29,Yea,Yea,party_prior baseline: 33032/35182 Yea (93.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332755+00:00,veteran,25
house_112_2nd_545,S001172,Smith (NE),R,NE,house,112,H R 8,"To extend certain tax relief provisions enacted in 2001 and 2003, and for other purposes",2012-08-01,Yea,Yea,party_prior baseline: 41327/44363 Yea (93.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332775+00:00,veteran,25
house_113_1st_154,W000813,Walorski,R,IN,house,113,H R 45,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,2013-05-16,Yea,Yea,party_prior baseline: 7043/7838 Yea (89.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332796+00:00,freshman,25
house_112_2nd_42,G000552,Gohmert,R,TX,house,112,H R 3581,Budget and Accounting Transparency Act,2012-02-07,Yea,Yea,party_prior baseline: 28605/30521 Yea (93.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332816+00:00,veteran,25
house_112_1st_888,C000059,Calvert,R,CA,house,112,H R 3010,Regulatory Accountability Act,2011-12-02,Yea,Yea,party_prior baseline: 23702/25222 Yea (94.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332836+00:00,veteran,25
house_113_1st_38,C001053,Cole,R,OK,house,113,H R 444,"To require that, if the President’s fiscal year 2014 budget does not achieve balance in a fiscal year covered by such budget, the President shall submit a supplemental unified budget by April 1, 2013, which identifies a fiscal year in which balance is achieved, and for other purposes",2013-02-06,Yea,Yea,party_prior baseline: 1194/1578 Yea (75.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332856+00:00,veteran,25
house_113_2nd_11,H001053,Hartzler,R,MO,house,113,H R 3811,Health Exchange Security and Transparency Act,2014-01-10,Yea,Yea,party_prior baseline: 29508/30661 Yea (96.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332876+00:00,veteran,25
house_113_1st_363,C001053,Cole,R,OK,house,113,H R 2668,Fairness for American Families Act,2013-07-17,Yea,Yea,party_prior baseline: 14007/14976 Yea (93.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332897+00:00,veteran,25
house_113_1st_154,B000755,Brady,R,TX,house,113,H R 45,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,2013-05-16,Yea,Yea,party_prior baseline: 7043/7838 Yea (89.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332918+00:00,veteran,25
house_114_2nd_398,T000470,Tipton,R,CO,house,114,H R 5485,"Making appropriations for financial services and general government for fiscal year ending September 30, 2017, and for other purposes",2016-07-07,Yea,Yea,party_prior baseline: 47805/49818 Yea (96.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332938+00:00,veteran,25
house_113_2nd_479,B001274,Brooks,R,AL,house,113,H R 5272,"To prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes.",2014-08-01,Yea,Yea,party_prior baseline: 45468/47310 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332959+00:00,veteran,25
house_113_1st_154,W000791,Walden,R,OR,house,113,H R 45,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010,2013-05-16,Yea,Yea,party_prior baseline: 7043/7838 Yea (89.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.332980+00:00,veteran,25
house_114_1st_447,T000470,Tipton,R,CO,house,114,H R 2898,Western Water and American Food Security Act,2015-07-16,Yea,Yea,party_prior baseline: 19846/20708 Yea (95.8%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333001+00:00,veteran,25
house_113_1st_587,T000470,Tipton,R,CO,house,113,H R 3350,Keep Your Health Plan Act of 2013,2013-11-15,Yea,Yea,party_prior baseline: 26687/27795 Yea (96.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333021+00:00,veteran,25
house_114_1st_193,J000292,Johnson (OH),R,OH,house,114,H R 2029,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2016, and for other purposes",2015-04-30,Yea,Yea,party_prior baseline: 11900/12339 Yea (96.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333041+00:00,veteran,25
house_113_1st_361,B000755,Brady,R,TX,house,113,H R 2667,Authority for Mandate Delay Act,2013-07-17,Yea,Yea,party_prior baseline: 14007/14976 Yea (93.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333061+00:00,veteran,25
house_114_1st_568,L000564,Lamborn,R,CO,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Yea,Yea,party_prior baseline: 26678/27882 Yea (95.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333081+00:00,veteran,25
house_113_1st_458,B001275,Bucshon,R,IN,house,113,H R 2775,"To condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes",2013-09-12,Yea,Yea,party_prior baseline: 17367/18381 Yea (94.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333101+00:00,veteran,25
house_114_1st_75,W000798,Walberg,R,MI,house,114,S 1,Keystone XL Pipeline Approval Act,2015-02-11,Yea,Yea,party_prior baseline: 5574/5688 Yea (98.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333121+00:00,veteran,25
house_113_1st_587,J000292,Johnson (OH),R,OH,house,113,H R 3350,Keep Your Health Plan Act of 2013,2013-11-15,Yea,Yea,party_prior baseline: 26687/27795 Yea (96.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333141+00:00,veteran,25
house_114_1st_104,Y000064,Young (R-IN),R,IN,house,114,H J RES 35,"Making further continuing appropriations for fiscal year 2015, and for other purposes",2015-02-27,Yea,Yea,party_prior baseline: 7241/7367 Yea (98.3%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333161+00:00,veteran,25
house_113_2nd_478,S001192,Stewart,R,UT,house,113,H R 5230,"Supplemental Appropriations, FY 2014",2014-08-01,Yea,Yea,party_prior baseline: 45468/47310 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333181+00:00,freshman,25
house_114_2nd_20,T000470,Tipton,R,CO,house,114,H R 1155,Searching for and Cutting Regulations that are Unnecessarily Burdensome Act of 2015 or the “SCRUB Act of 2015”,2016-01-07,Yea,Yea,party_prior baseline: 31892/33434 Yea (95.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333201+00:00,veteran,25
house_113_2nd_528,T000467,Thompson (PA),R,PA,house,113,H R 4012,Secret Science Reform Act of 2014,2014-11-19,Yea,Yea,party_prior baseline: 49794/51783 Yea (96.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333221+00:00,veteran,25
house_114_1st_533,G000560,Graves (GA),R,GA,house,114,H R 3457,Justice for Victims of Iranian Terrorism Act,2015-10-01,Yea,Yea,party_prior baseline: 24298/25468 Yea (95.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333241+00:00,veteran,25
house_112_1st_409,W000798,Walberg,R,MI,house,112,H R 2017,"Homeland Security, FY 2012",2011-06-02,Yea,Yea,party_prior baseline: 9636/10304 Yea (93.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333262+00:00,veteran,25
house_112_1st_677,C001087,Crawford,R,AR,house,112,S 627,Budget Control Act of 2011,2011-07-29,Yea,Yea,party_prior baseline: 13757/14964 Yea (91.9%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333282+00:00,freshman,25
house_113_1st_38,G000565,Gosar,R,AZ,house,113,H R 444,"To require that, if the President’s fiscal year 2014 budget does not achieve balance in a fiscal year covered by such budget, the President shall submit a supplemental unified budget by April 1, 2013, which identifies a fiscal year in which balance is achieved, and for other purposes",2013-02-06,Yea,Yea,party_prior baseline: 1194/1578 Yea (75.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333303+00:00,veteran,25
house_114_1st_568,A000372,Allen,R,GA,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Yea,Yea,party_prior baseline: 26678/27882 Yea (95.7%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333323+00:00,freshman,25
house_112_2nd_545,H001053,Hartzler,R,MO,house,112,H R 8,"To extend certain tax relief provisions enacted in 2001 and 2003, and for other purposes",2012-08-01,Yea,Yea,party_prior baseline: 41327/44363 Yea (93.2%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333343+00:00,freshman,25
house_113_1st_30,H001052,Harris (MD),R,MD,house,113,H R 325,"To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes",2013-01-23,Yea,Yea,party_prior baseline: 631/906 Yea (69.6%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333363+00:00,veteran,25
house_112_2nd_498,H001053,Hartzler,R,MO,house,112,H R 5856,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2013, and for other purposes",2012-07-19,Yea,Yea,party_prior baseline: 40210/42768 Yea (94.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333383+00:00,freshman,25
house_114_1st_297,C000059,Calvert,R,CA,house,114,H R 2578,"Making appropriations for Commerce and Justice, Science, and Related Agencies, FY 2016",2015-06-03,Yea,Yea,party_prior baseline: 16040/16624 Yea (96.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333403+00:00,veteran,25
house_113_1st_458,C001047,Capito (R-WV),R,WV,house,113,H R 2775,"To condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes",2013-09-12,Yea,Yea,party_prior baseline: 17367/18381 Yea (94.5%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333423+00:00,veteran,25
house_114_1st_650,M001180,McKinley,R,WV,house,114,S J RES 24,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Environmental Protection Agency relating to “Carbon Pollution Emission Guidelines for Existing Stationary Sources: Electric Utility Generating Units”.",2015-12-01,Yea,Yea,party_prior baseline: 29416/30782 Yea (95.6%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333444+00:00,veteran,25
house_114_1st_494,S001196,Stefanik,R,NY,house,114,H R 3460,"To suspend until January 21, 2017, the authority of the President to waive, suspend, reduce, provide relief from, or otherwise limit the application of sanctions pursuant to an agreement related to the nuclear program of Iran",2015-09-11,Yea,Yea,party_prior baseline: 22167/23076 Yea (96.1%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333465+00:00,freshman,25
house_112_1st_320,O000168,Olson,R,TX,house,112,H R 1231,Reversing President Obama’s Offshore Moratorium Act,2011-05-12,Yea,Yea,party_prior baseline: 8289/8687 Yea (95.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333485+00:00,veteran,25
house_114_2nd_332,S001196,Stefanik,R,NY,house,114,H R 5293,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2017, and for other purposes",2016-06-16,Yea,Yea,party_prior baseline: 46058/47988 Yea (96.0%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333505+00:00,freshman,25
house_113_2nd_97,S001176,Scalise,R,LA,house,113,H R 4118,To amend the Internal Revenue Code of 1986 to delay the implementation of the penalty for failure to comply with the individual health insurance mandate,2014-03-05,Yea,Yea,party_prior baseline: 33037/34468 Yea (95.8%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333526+00:00,veteran,25
house_114_1st_376,K000376,Kelly (PA),R,PA,house,114,H R 1190,Protecting Seniors’ Access to Medicare Act of 2015,2015-06-23,Yea,Yea,party_prior baseline: 17863/18529 Yea (96.4%) across prior votes by this party in this chamber/congress,0,0,,,,,,,2026-08-17T09:46:13.333548+00:00,veteran,25
