vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,freshman,n_past_votes
house_117_2nd_507,B001297,Buck,R,CO,house,117,S 3875,Community Disaster Resilience Zones Act,2022-12-06,Nay,Yea,member_prior baseline: 676/1006 Yea (67.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.767969+00:00,veteran,25
house_110_1st_1033,C001069,Courtney,D,CT,house,110,H R 2262,Hardrock Mining and Reclamation Act,2007-11-01,Yea,Yea,member_prior baseline: 150/153 Yea (98.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.767990+00:00,freshman,25
house_112_1st_828,L000571,Lummis (R-WY),R,WY,house,112,H R 2940,To direct the Securities and Exchange Commission to eliminate the prohibition against general solicitation as a requirement for a certain exemption under Regulation D,2011-11-03,Yea,Yea,member_prior baseline: 226/354 Yea (63.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768011+00:00,veteran,25
house_117_1st_181,M001208,McBath,D,GA,house,117,S J RES 15,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of Currency relating to “National Banks and Federal Savings Associations as Lenders”",2021-06-24,Yea,Yea,member_prior baseline: 235/236 Yea (99.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768031+00:00,veteran,25
house_115_1st_559,L000397,Lofgren,D,CA,house,115,H R 2464,"To designate the facility of the United States Postal Service located at 25 New Chardon Street Lobby in Boston, Massachusetts, as the “John Fitzgerald Kennedy Post Office”",2017-10-10,Yea,Yea,member_prior baseline: 881/1346 Yea (65.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768052+00:00,veteran,25
house_113_2nd_97,N000015,Neal,D,MA,house,113,H R 4118,To amend the Internal Revenue Code of 1986 to delay the implementation of the penalty for failure to comply with the individual health insurance mandate,2014-03-05,Nay,Yea,member_prior baseline: 660/851 Yea (77.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768072+00:00,veteran,25
senate_114_2_74,C001071,Corker (R-TN),R,TN,senate,114,Making emergency supplemental appropriations for the fiscal year ending Septembe,Motion to Invoke Cloture on Cornyn Amdt. No. 3899,2016-05-17,Yea,Nay,member_prior baseline: 331/702 Yea (47.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768093+00:00,veteran,25
house_115_1st_158,L000565,Loebsack,D,IA,house,115,H R 720,Lawsuit Abuse Reduction Act,2017-03-10,Nay,Yea,member_prior baseline: 972/1293 Yea (75.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768113+00:00,veteran,25
house_118_2nd_171,A000371,Aguilar,D,CA,house,118,H R 3195,Superior National Forest Restoration Act,2024-04-30,Nay,Yea,member_prior baseline: 864/1176 Yea (73.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768134+00:00,veteran,25
house_113_1st_579,S001191,Sinema (I-AZ),I,AZ,house,113,H R 982,Furthering Asbestos Claim Transparency (FACT) Act of 2013,2013-11-13,Nay,Yea,member_prior baseline: 97/121 Yea (80.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768154+00:00,freshman,25
house_117_2nd_97,C001109,Cheney,R,WY,house,117,S 2126,"To designate the Federal Office Building located at 308 W. 21st Street in Cheyenne, Wyoming , as the “Louisa Swain Federal Office Building”",2022-03-30,Yea,Yea,member_prior baseline: 454/610 Yea (74.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768175+00:00,veteran,25
house_118_1st_211,S001205,Scanlon,D,PA,house,118,H R 1163,Protecting Taxpayers and Victims of Unemployment Fraud Act,2023-05-11,Nay,Yea,member_prior baseline: 548/575 Yea (95.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768195+00:00,veteran,25
house_118_1st_335,A000376,Allred,D,TX,house,118,H J RES 74,"Relating to a national emergency declared by the President on May 16, 2012",2023-07-18,Nay,Yea,member_prior baseline: 510/543 Yea (93.9%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768215+00:00,veteran,25
senate_110_1_170,I000024,Inhofe (R-OK),R,OK,senate,110,A bill to provide for the conservation and development of water and related reso,H.R. 1495 As Amended,2007-05-16,Yea,Nay,member_prior baseline: 13/34 Yea (38.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768236+00:00,veteran,25
house_116_1st_577,Y000033,Young,R,AK,house,116,H R 2513,Corporate Transparency Act,2019-10-22,Nay,Yea,member_prior baseline: 1309/1543 Yea (84.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768256+00:00,veteran,25
house_114_1st_18,H001038,Higgins (NY),D,NY,house,114,H R 33,Protecting Volunteer Firefighters and Emergency Responders Act,2015-01-12,Yea,Yea,member_prior baseline: 765/972 Yea (78.7%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768277+00:00,veteran,25
house_116_1st_642,G000574,Gallego (D-AZ),D,AZ,house,116,H R 1309,Workplace Violence Prevention for Heath Care and Social Service Workers Act,2019-11-21,Yea,Yea,member_prior baseline: 378/663 Yea (57.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768297+00:00,veteran,25
house_114_1st_47,R000577,Ryan (OH),D,OH,house,114,H R 469,Strengthening Child Welfare Response to Trafficking Act of 2015,2015-01-27,Yea,Yea,member_prior baseline: 763/999 Yea (76.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768318+00:00,veteran,25
house_118_2nd_473,K000391,Krishnamoorthi,D,IL,house,118,H R 1449,CLEAN Act,2024-11-19,Nay,Yea,member_prior baseline: 747/1004 Yea (74.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768338+00:00,veteran,25
house_117_1st_365,P000607,Pocan,D,WI,house,117,H R 4679,"To designate the Federal building located at 1200 New Jersey Avenue Southeast in Washington, DC, as the “Norman Yoshio Mineta Federal Building”",2021-11-04,Yea,Yea,member_prior baseline: 601/1039 Yea (57.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768358+00:00,veteran,25
house_118_1st_500,R000610,Reschenthaler,R,PA,house,118,H R 4665,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2024, and for other purposes",2023-09-28,Yea,Yea,member_prior baseline: 350/551 Yea (63.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768378+00:00,veteran,25
house_119_2nd_7,F000454,Foster,D,IL,house,119,H R 6938,"Commerce, Justice, Science; Energy and Water Development; and Interior and Environment Appropriations Act, 2026",2026-01-08,Yea,Yea,member_prior baseline: 1438/2015 Yea (71.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768398+00:00,veteran,25
house_110_1st_624,D000399,Doggett,D,TX,house,110,H R 2956,Responsible Redeployment from Iraq Act,2007-07-12,Yea,Yea,member_prior baseline: 93/93 Yea (100.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768418+00:00,veteran,25
house_111_2nd_332,M000934,Moran (R-KS),R,KS,house,111,H R 5116,America COMPETES Reauthorization Act,2010-05-28,Nay,Yea,member_prior baseline: 297/477 Yea (62.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768439+00:00,veteran,25
senate_112_1_187,C001071,Corker (R-TN),R,TN,senate,112,In the nature of a substitute.,Motion to Invoke Cloture on the Inouye Amdt. No. 738,2011-10-21,Nay,Yea,member_prior baseline: 169/333 Yea (50.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768459+00:00,veteran,25
house_116_1st_583,K000009,Kaptur,D,OH,house,116,H R 4617,SHIELD Act,2019-10-23,Yea,Yea,member_prior baseline: 1106/1623 Yea (68.1%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768480+00:00,veteran,25
senate_119_1_654,H001076,Hassan (D-NH),D,NH,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,S. J. Res. 82,2025-12-18,Yea,Yea,member_prior baseline: 891/1315 Yea (67.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768500+00:00,veteran,25
house_114_1st_170,U000031,Upton,R,MI,house,114,H R 1560,Protecting Cyber Networks Act,2015-04-22,Yea,Yea,member_prior baseline: 930/1074 Yea (86.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768520+00:00,veteran,25
house_116_2nd_172,T000468,Titus,D,NV,house,116,H R 7327,Child Care for Economic Recovery Act,2020-07-29,Yea,Yea,member_prior baseline: 810/1186 Yea (68.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768541+00:00,veteran,25
senate_115_2_128,J000300,Jones (D-AL),D,AL,senate,115,To authorize appropriations for fiscal year 2019 for military activities of the ,H.R. 5515 As Amended,2018-06-18,Yea,Yea,member_prior baseline: 40/57 Yea (70.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768561+00:00,freshman,23
house_111_1st_901,C001047,Capito (R-WV),R,WV,house,111,H R 3791,Fire Grants Reauthorization Act of 2009,2009-11-18,Yea,Yea,member_prior baseline: 356/437 Yea (81.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768581+00:00,veteran,25
house_113_1st_23,M000312,McGovern,D,MA,house,113,H R 152,"Making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes",2013-01-15,Yea,Yea,member_prior baseline: 628/766 Yea (82.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768602+00:00,veteran,25
house_115_1st_99,C001110,Correa,D,CA,house,115,H J RES 43,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule submitted by Secretary of Health and Human Services relating to compliance with title X requirements by project recipients in selecting subrecipients",2017-02-16,Nay,Nay,member_prior baseline: 10/27 Yea (37.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768622+00:00,freshman,25
house_119_2nd_28,V000130,Vargas,D,CA,house,119,H R 7006,"Financial Services and General Government and National Security, Department of State, and Related Programs Appropriations Act, 2026",2026-01-14,Yea,Yea,member_prior baseline: 1035/1647 Yea (62.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768642+00:00,veteran,25
senate_119_1_570,W000790,Warnock (D-GA),D,GA,senate,119,An original bill to authorize appropriations for fiscal year 2026 for military a,"S. 2296, as amended",2025-10-09,Yea,Yea,member_prior baseline: 546/732 Yea (74.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768662+00:00,veteran,25
house_112_1st_600,D000096,Davis (IL),D,IL,house,112,H R 2354,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2012, and for other purposes",2011-07-15,Nay,Yea,member_prior baseline: 524/575 Yea (91.1%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768682+00:00,veteran,25
house_116_1st_687,R000575,Rogers (AL),R,AL,house,116,H R 722,Miracle Mountain Designation Act,2019-12-17,Yea,Yea,member_prior baseline: 1420/1677 Yea (84.7%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768703+00:00,veteran,25
house_118_2nd_136,G000565,Gosar,R,AZ,house,118,H R 4639,Fourth Amendment Is Not For Sale Act,2024-04-17,Yea,Yea,member_prior baseline: 1126/1543 Yea (73.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768723+00:00,veteran,25
senate_117_2_64,T000250,Thune (R-SD),R,SD,senate,117,A bill making further continuing appropriations for the fiscal year ending Septe,H.R. 6617,2022-02-17,Nay,Yea,member_prior baseline: 909/1468 Yea (61.9%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768743+00:00,veteran,25
house_115_2nd_335,J000289,Jordan,R,OH,house,115,H R 4989,Protecting Diplomats from Surveillance Through Consumer Devices Act,2018-07-17,Yea,Yea,member_prior baseline: 1141/1496 Yea (76.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768763+00:00,veteran,25
senate_111_2_279,C000127,Cantwell (D-WA),D,WA,senate,111,A bill to amend the Small Business Act with respect to the Small Business Innova,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2965,2010-12-18,Yea,Yea,member_prior baseline: 280/299 Yea (93.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768784+00:00,veteran,25
house_115_2nd_476,W000812,Wagner,R,MO,house,115,H R 7319,"To amend the Federal Assets Sale and Transfer Act of 2016 to provide flexibility with respect to the leaseback of certain Federal real property, and for other purposes",2018-12-21,Yea,Yea,member_prior baseline: 751/757 Yea (99.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768805+00:00,veteran,25
house_115_1st_61,M001184,Massie,R,KY,house,115,H R 582,Kari’s Law Act,2017-01-23,Yea,Yea,member_prior baseline: 389/528 Yea (73.7%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768825+00:00,veteran,25
house_118_1st_282,R000606,Raskin,D,MD,house,118,H R 3799,CHOICE Arrangement Act,2023-06-21,Nay,Yea,member_prior baseline: 640/841 Yea (76.1%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768845+00:00,veteran,25
house_117_1st_49,H001081,Hayes,D,CT,house,117,H R 1319,American Rescue Plan Act,2021-02-27,Yea,Yea,member_prior baseline: 188/190 Yea (98.9%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768865+00:00,veteran,25
house_115_1st_99,M001201,Mitchell,I,MI,house,115,H J RES 43,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule submitted by Secretary of Health and Human Services relating to compliance with title X requirements by project recipients in selecting subrecipients",2017-02-16,Yea,Yea,member_prior baseline: 29/29 Yea (100.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768885+00:00,freshman,25
house_110_2nd_583,N000179,Napolitano,D,CA,house,110,H R 3667,Missisquoi and Trout Rivers Wild and Scenic River Study Act of 2008,2008-09-10,Yea,Yea,member_prior baseline: 250/254 Yea (98.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768905+00:00,veteran,25
house_118_2nd_208,S001209,Spanberger,D,VA,house,118,H R 6960,Emergency Medical Services for Children Reauthorization Act,2024-05-15,Yea,Yea,member_prior baseline: 566/647 Yea (87.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768927+00:00,veteran,25
house_117_1st_183,G000546,Graves,R,MO,house,117,S J RES 13,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Equal Employment Opportunity Commission relating to “Update of Commission’s Conciliation Procedures”",2021-06-24,Nay,Yea,member_prior baseline: 1375/1702 Yea (80.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768947+00:00,veteran,25
house_110_2nd_614,G000552,Gohmert,R,TX,house,110,H R 3036,No Child Left Inside Act of 2008,2008-09-18,Nay,Yea,member_prior baseline: 142/254 Yea (55.9%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768966+00:00,veteran,25
senate_117_2_356,G000359,Graham (R-SC),R,SC,senate,117,A bill to repeal the Defense of Marriage Act and ensure respect for State regula,Motion to Invoke Cloture: Motion to Proceed to H.R. 8404,2022-11-16,Nay,Yea,member_prior baseline: 1003/1431 Yea (70.1%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.768986+00:00,veteran,25
house_118_2nd_279,L000583,Loudermilk,R,GA,house,118,H R 8070,Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025,2024-06-14,Yea,Yea,member_prior baseline: 870/1151 Yea (75.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769006+00:00,veteran,25
house_111_1st_195,M001177,McClintock,R,CA,house,111,H R 1219,Lake Hodges Surface Water Improvement and Reclamation Act of 2009,2009-04-21,Nay,Yea,member_prior baseline: 24/43 Yea (55.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769026+00:00,freshman,25
house_117_2nd_155,E000297,Espaillat,D,NY,house,117,S 1872,United States Army Rangers Veterans of World War II Congressional Gold Medal Act,2022-05-11,Yea,Yea,member_prior baseline: 487/660 Yea (73.8%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769046+00:00,veteran,25
senate_117_2_97,C001070,Casey (D-PA),D,PA,senate,117,A bill to provide for a coordinated Federal research initiative to ensure contin,Motion to Invoke Cloture Re: Motion to Proceed to H.R. 4521,2022-03-21,Yea,Yea,member_prior baseline: 1150/1486 Yea (77.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769066+00:00,veteran,25
house_112_2nd_138,W000791,Walden,R,OR,house,112,H R 3309,To amend the Communications Act of 1934 to provide for greater transparency and efficiency in the procedures followed by the Federal Communications Commission,2012-03-27,Yea,Yea,member_prior baseline: 524/690 Yea (75.9%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769087+00:00,veteran,25
senate_116_1_398,S001203,Smith (D-MN),D,MN,senate,116,An original bill to authorize appropriations for fiscal year 2020 for military a,Motion to Invoke Cloture: Conference Report to Accompany S. 1790,2019-12-16,Yea,Nay,member_prior baseline: 136/299 Yea (45.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769107+00:00,veteran,25
senate_119_1_239,M000133,Markey (D-MA),D,MA,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,H.J. Res. 60,2025-05-08,Nay,Yea,member_prior baseline: 1523/2251 Yea (67.7%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769127+00:00,veteran,25
house_114_2nd_42,W000813,Walorski,R,IN,house,114,H R 1644,Supporting Transparent Regulatory and Environmental Actions in Mining (STREAM) Act,2016-01-12,Yea,Yea,member_prior baseline: 372/378 Yea (98.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769146+00:00,veteran,25
house_113_1st_572,C001062,Conaway,R,TX,house,113,H R 2922,To extend the authority of the Supreme Court Police to protect court officials away from the Supreme Court grounds,2013-11-12,Yea,Yea,member_prior baseline: 615/886 Yea (69.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769166+00:00,veteran,25
house_114_1st_568,C001078,Connolly,D,VA,house,114,H R 3762,Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,2015-10-23,Nay,Yea,member_prior baseline: 582/850 Yea (68.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769186+00:00,veteran,25
house_116_1st_71,B001286,Bustos,D,IL,house,116,H R 507,Put Trafficking Victims First Act of 2019,2019-02-07,Yea,Yea,member_prior baseline: 541/828 Yea (65.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769206+00:00,veteran,25
house_111_1st_115,B001243,Blackburn (R-TN),R,TN,house,111,H R 842,R. Jess Brown United States Courthouse,2009-03-10,Yea,Yea,member_prior baseline: 150/299 Yea (50.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769226+00:00,veteran,25
house_118_2nd_499,M001157,McCaul,R,TX,house,118,H R 9716,Increasing Baseline Updates Act,2024-12-11,Yea,Yea,member_prior baseline: 1851/2244 Yea (82.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769246+00:00,veteran,25
senate_110_2_215,M000355,McConnell (R-KY),R,KY,senate,110,A bill to amend the Internal Revenue Code of 1986 to provide alternative minimum,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 7005.,2008-12-11,Nay,Yea,member_prior baseline: 102/169 Yea (60.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769266+00:00,veteran,25
house_110_1st_119,W000437,Wicker (R-MS),R,MS,house,110,H R 995,To amend Public Law 106-348 to extend the authorization for establishing a memorial in the District of Columbia to honor veterans who served in the Armed Forces,2007-03-05,Yea,Yea,member_prior baseline: 15/23 Yea (65.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769286+00:00,veteran,23
house_110_1st_911,L000480,Lowey,D,NY,house,110,H J RES 52,"Making continuing appropriations for the fiscal year 2008, and for other purposes.",2007-09-26,Yea,Yea,member_prior baseline: 126/127 Yea (99.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769306+00:00,veteran,25
senate_116_2_76,C001070,Casey (D-PA),D,PA,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6201,2020-03-18,Yea,Yea,member_prior baseline: 904/1186 Yea (76.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769328+00:00,veteran,25
house_111_1st_826,F000455,Fudge,D,OH,house,111,H R 2996,"Department of Interior and Related Agencies Appropriations, 2010",2009-10-29,Yea,Yea,member_prior baseline: 135/137 Yea (98.5%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769348+00:00,veteran,25
house_118_2nd_151,M001184,Massie,R,KY,house,118,H R 8035,"Ukraine Security Supplemental Appropriations Act, 2024",2024-04-20,Nay,Yea,member_prior baseline: 785/1419 Yea (55.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769368+00:00,veteran,25
house_116_1st_58,H001072,Hill (AR),R,AR,house,116,H R 769,Counterterrorism Advisory Board Act,2019-01-29,Yea,Yea,member_prior baseline: 559/575 Yea (97.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769388+00:00,veteran,25
house_118_2nd_137,P000608,Peters,D,CA,house,118,H R 6046,Standing Against Houthi Aggression Act,2024-04-17,Nay,Yea,member_prior baseline: 1072/1403 Yea (76.4%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769408+00:00,veteran,25
house_116_2nd_50,H001081,Hayes,D,CT,house,116,H R 2474,Protecting the Right to Organize Act,2020-02-06,Yea,Yea,member_prior baseline: 133/134 Yea (99.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769428+00:00,freshman,25
house_116_1st_89,S001187,Stivers,R,OH,house,116,H R 276,Recognizing Achievement in Classified School Employees Act,2019-02-25,Yea,Yea,member_prior baseline: 1005/1022 Yea (98.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769448+00:00,veteran,25
house_119_1st_191,M001226,Menendez,D,NJ,house,119,H R 1709,Understanding Cybersecurity of Mobile Networks Act,2025-07-14,Yea,Nay,member_prior baseline: 131/313 Yea (41.9%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769468+00:00,veteran,25
house_118_1st_507,I000058,Ivey,D,MD,house,118,H R 4368,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",2023-09-28,Nay,Nay,member_prior baseline: 19/64 Yea (29.7%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769488+00:00,freshman,25
house_115_2nd_238,D000399,Doggett,D,TX,house,115,H R 8,Water Resources Development Act of 2018,2018-06-06,Yea,Yea,member_prior baseline: 952/1458 Yea (65.3%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769507+00:00,veteran,25
house_115_1st_570,S000364,Shimkus,R,IL,house,115,S 504,Asia-Pacific Economic Cooperation Business Travel Cards Act,2017-10-23,Yea,Yea,member_prior baseline: 1181/1355 Yea (87.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769528+00:00,veteran,25
house_118_1st_199,T000472,Takano,D,CA,house,118,H R 2811,"Limit, Save, Grow Act",2023-04-26,Nay,Yea,member_prior baseline: 862/1322 Yea (65.2%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769548+00:00,veteran,25
senate_113_1_124,B001230,Baldwin (D-WI),D,WI,senate,113,A bill to provide for the conservation and development of water and related reso,"S.601, As Amended",2013-05-15,Yea,Yea,member_prior baseline: 644/776 Yea (83.0%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769568+00:00,veteran,25
house_111_1st_281,G000551,Grijalva,D,AZ,house,111,H R 2352,Job Creation Through Entrepreneurship Act,2009-05-20,Yea,Yea,member_prior baseline: 313/324 Yea (96.6%) across this member's prior votes,0,0,,,,,,,2026-08-21T09:38:48.769587+00:00,veteran,25
